"tweet_id","customer_text","brand_reply_text","thread_id","created_at"
"1486610","amazonコンビニ受け取りのメールが来ない","@465244 システム上、配達完了から認証キーをお送りするまでにお時間をいただく場合がございます。数時間お待ちいただいてもEメールが届かない場合はご注文の詳細を確認いたしますので、こちらからご連絡ください。 https://t.co/J6YEizo6qC YM","1486610","Fri Nov 03 04:32:56 +0000 2017"
"382825","@AmazonHelp The problem I have is that I can only get a refund rather than a replacement :/","@206726 Oh no! We may not be able to replace an item if it's out of stock or sold by a seller. I apologize! ^AB","382824","Sat Oct 21 14:26:51 +0000 2017"
"2533209","@115830 Hi is there someone that can help with a problem.","@720880 Hi, we'll try our best to help! What seems to be the trouble? Please avoid posting order specifics ^TS","2533209","Mon Oct 30 12:12:22 +0000 2017"
"2115660","@115850 What kind of insincere attitude towards customer is this? Firstly I didn't get the order on time for which I waited and then this utterly nonsensical behaviour by the delivery guy. I think I should not pay for the order when I get it.","@272838 so that we can assist you accordingly. (2/2)^SU","2115663","Wed Nov 08 16:59:11 +0000 2017"
"1352192","@AmazonHelp llego bien a tiempo y barato gracias tío amazon :) https://t.co/EJb9GF7b3i","@435332 Que buena noticia que te llegó Genaro ¿Qué te ha parecido el juego hasta este momento? ¿Chido no? 😍🎮 ^JJ https://t.co/AHx3G0clDA","1352191","Fri Oct 27 21:09:47 +0000 2017"
"994240","@AmazonHelp No, no he podido. Me voy de viaje y quiero recibirlo hoy.","@355516 Entiendo, por favor contacta a nuestro Servicio al Cliente por medio de este enlace: https://t.co/OjvUxwnzPe . ^MB","994239","Sat Oct 14 12:11:51 +0000 2017"
"724613","@115821 it's stupid to get me to commit to monthly payments, pick my groceries, then tell me you don't deliver to my area with @117093","@293553 I'm sorry for the trouble! Please reach us by phone here: https://t.co/hApLpMlfHN, so we can look into this with you? ^JM","724613","Wed Oct 11 03:42:47 +0000 2017"
"111900","@AmazonHelp buenas , si compro la oferta de PlayStation con los 3 juegos, cuantos años de garantía tendría?","@140849 ¡Hola! Te comento que puedes encontrar información respecto a nuestra política de devoluciones y garantías a través del siguiente enlace: https://t.co/pp6YQSjpye. ^MZ","111900","Thu Nov 23 20:23:16 +0000 2017"
"2511196","@115821 And the worst part is both the envelope AND the bubble wrap are recyclable...just not together. @115821 #thisplanetmatters #agentofchange","@715770 We'd love to get your feedback to our Packaging team. You can send it directly to us here: https://t.co/MMaW39Yeo6 ^AM","2511197","Mon Oct 30 04:47:31 +0000 2017"
"2137379","@116928 no consigo los datos del transportista de un pedido supuestamente entregado","@628717 Hola Giaco, lamentamos lo sucedido. Te recomendamos ingresar al siguiente enlace y verificar la info: https://t.co/Brg064bbym ^AV","2137379","Thu Oct 19 08:29:15 +0000 2017"
"2924506","@AmazonHelp Third-party, LG to be specific","@809241 We would love to look into this more for you in real time. Please contact us via phone or chat here:  https://t.co/hApLpMlfHN ^LM","2924505","Wed Nov 29 03:08:38 +0000 2017"
"2589160","@AmazonHelp Thanks for the help. Delayed, Expected by 23 Oct","@129292 Thanks for the info! We'd like to look into this with you. Please reach us here: https://t.co/JzP7hlA23B ^HS","2589159","Mon Oct 30 19:11:03 +0000 2017"
"2301344","@AmazonHelp Sir., always I order ONLY after seeing the timing for delivery ie guaranteed today or tomorrow. And everytime I receive it on the said time before placing order. I don’t know why this time such problem had occurred","@254619 I understand your concern regarding the delivery of your order. You should have received an email with reason for the change in delivery date. ^VH","2301343","Mon Nov 13 05:22:17 +0000 2017"
"420630","@AmazonHelp 丁寧な説明ありがとうございます","@215257 とんでもないことです。今後ともご利用の際に何かお困りのことやご不明点があれば、いつでもご遠慮なくお問い合わせください。 RI","420631","Tue Oct 10 07:25:24 +0000 2017"
"177381","Comprei hoje e o pedido já foi enviado. É por isso que te amo, @117086","@157764 Olá, Daniela! Corremos para entregar os pacotes bem rápido! 🏃 Me diga, quando você receberá seu pedido? 🤔 ^CR","177381","Sat Nov 25 00:48:50 +0000 2017"
"1736234","@AmazonHelp Y que no lo dejéis en cualquier sitio. Ni a un vecino ni al edificio de al lado. Por algo se facilita una dirección, digo yo","@524192 Lamentamos lo ocurrido. Por favor reporta esto a nuestro Soporte al Cliente: https://t.co/KyKcfqiS0j  ^JJ","1736232","Tue Nov 07 22:45:36 +0000 2017"
"2672270","@AmazonHelp Already have done this process did not get any solution","@752406 Apologies for the hassle, please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you at the earliest. ^HN","2672271","Tue Oct 31 11:05:11 +0000 2017"
"1353559","@AmazonHelp I followed that link and sent a message on Tuesday that still hasn’t been acknowledged.","@159790 So sorry! Please reach out by phone or chat for immediate help with this! You can reuse the link ^LL provided. ^KJ","1353558","Fri Nov 03 18:02:28 +0000 2017"
"1403246","@AmazonHelp Amazon","@446257 En ese caso, te recomiendo reportar la incidencia directamente con nuestro Servicio al Cliente: https://t.co/KyKcfqiS0j. ^KS","1403245","Mon Oct 16 17:29:32 +0000 2017"
"2571848","Soy el único al que @116928 le promete que mañana tiene #PokemonUltraSolYLuna y ni siquiera lo han mandado??? https://t.co/PyihwvETue","@729303 ¡Hola, Charles! ¿Cuál es la fecha de entrega estimada que te indica la orden? ^LC","2571848","Thu Nov 16 19:42:39 +0000 2017"
"136144","@AmazonHelp Hey, wegen Montag, zahlt ihr die Differenz? Gleicher Anbieter auf seiner Plattform bietet gleiches Produkt zu ähnlichen Konditionen heute an.","@146677 Nein, das ist leider nicht möglich. Ich bitte um dein Verständnis. Gruß ^TA","136146","Fri Nov 24 09:33:18 +0000 2017"
"229092","@AmazonHelp Should i have to fill this form everytime","@170634 Apologies for the wrong link. We've sent the correspondence to your registered email ID, check here: https://t.co/8DAc10S7ww ^KN","229091","Thu Oct 05 08:50:17 +0000 2017"
"384562","@115850 @115850 no positive response. Following up from past so many days. https://t.co/Jy8xAQ2IZP","@207050 Sorry about the bad experience. We'd like a closer look, please drop in the details here: https://t.co/GIJyeYqKE0 ^MS","384563","Mon Oct 09 10:58:07 +0000 2017"
"870147","@AmazonHelp are the real MVPs #magic","@316078 Awww, shucks! 😊 You've got us blushing, Jillian! We hope your brother enjoys his gift and you have a great weekend! ❤️ ^WJ","870147","Fri Oct 13 15:19:01 +0000 2017"
"1648494","I feel like what Amazon logistics failed to understand is that UPS/Fedex/etc drivers learn the neighborhoods they deliver to?","@503612 We'd like to take a look into this with you! Please submit more information here: https://t.co/fo9qjDRW3J ^ME","1648496","Sun Nov 05 22:33:38 +0000 2017"
"322606","Terrible experience with @115850 customer service and delivery service:@133929 !! Order #402-7304771-125872. #@115850 @AmazonHelp https://t.co/p4q9Cham0I","@192844 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. (1/2) ^CB","322606","Sat Oct 07 13:01:47 +0000 2017"
"350301","@AmazonHelp Thanks","@199335 No worries. Do let us know if you have anymore concerns. ^MS","350300","Sun Oct 08 19:43:23 +0000 2017"
"1699315","@AmazonHelp Please do not lie. Please show it to me what correspondence you have send apart from raising illogical demand like asking me to send screenshot of mail, when I have send original mail itself. I think original mail is more authentic than screen shot of mail.","@270757 I'm sorry for the experience, Srikant. As this is a public platform, we wouldn't be able to access your details. Please reply to the email sent by our (social media) team. We'll get in touch with you for better assistance. ^SV","1699316","Fri Nov 10 02:09:11 +0000 2017"
"378465","@115850 Order # 4__credit_card__.multiple follow up but no trace of product, one month over, should I wait till new year. #WorstService","@205813 Sorry to know you're having trouble with the delivery of your order. We certainly did not expect this to happen. 1/3 ^PS","378465","Mon Oct 09 04:19:01 +0000 2017"
"1043697","@AmazonHelp @115821 @115850 How much more time you need? Its not out for delivery yet?","@366798 Our team is working on your concern. We'll reach out to you shortly. ^GK","1043696","Tue Oct 24 07:02:58 +0000 2017"
"718322","@AmazonHelp Hopeful I wil get my books tomorrow. Goodnight from a disappointed prime member.","@219034 Let us know if you need any further help.^ES","718320","Sat Nov 25 08:29:08 +0000 2017"
"1573545","@AmazonHelp Various issues. Range of EchonPlus is pitiful so you can attach bulbs when they are near Echo but move them away and they get disabled....","@484996 Thanks for that information. Has this been a reoccurring issue with the product? ^CR","1573542","Sat Nov 04 14:36:14 +0000 2017"
"1731656","@AmazonHelp Have done that - for the 3rd time. It's passed useful now, I'm going to have to cancel my order and be satisfied that I'll never be able to get into my Amazon account, and not get a new camera until I return home in 3 months.","@523181 The link provided by ^ME will allow our team to look into this ourselves, and forward the issue appropriately. ^WT","1731655","Wed Nov 08 21:02:48 +0000 2017"
"234164","@AmazonHelp Besides, your app still shows details of 27th
Resolve it before EOD or I'm filing a criminal complaint for cheating against u &amp; @133929 https://t.co/8k5d0y9Trc","@171760 My apologies for the situation, Samved. Kindly reply to the email received from Social media team for an update. ^KS 1/2","234160","Thu Oct 05 13:02:47 +0000 2017"
"921427","Hey, I saw the good reviews and bought the earphones. 2 months and gone. @115850 Feeling cheated.","@338741 Sorry about this experience. Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. ^HD","921427","Fri Sep 29 21:46:05 +0000 2017"
"698792","@119625 Movie not available to watch in UAE😰","@313531 We haven't made any announcement on this yet, Balaji. Please stay tuned for further updates. ^NK","698788","Thu Oct 12 19:33:15 +0000 2017"
"21464","@AmazonHelp No reply from your hand yet","@120261 we receive your details. Kindly share the details here: https://t.co/beaaDm0muc and I'll contact you soon. (2/2) ^GK","21463","Wed Nov 01 07:54:22 +0000 2017"
"2770672","@774538 @AmazonHelp I believe they wouldnt give any sort of links and have it in their own message center on the site. Seems like a phishing link probably","@774544 You can identify whether an email is legitimate or not by using the following linke http:https://t.co/ccUoiqjMrW Hope this helps! ^SM","2770673","Tue Nov 21 13:00:44 +0000 2017"
"2452542","@AmazonHelp Pls check my DM Regarding same order.","@124276 We've responded to your concern via DM, Mayank. Please check your inbox for the same. ^SV","2452541","Tue Oct 31 18:35:13 +0000 2017"
"345686","@AmazonHelp Woo, very soon.but yesterday no body call. even ur delivery boy.called by me to delivery boy &amp; he denied how you treat CM. its 2 time .","@193843 Request you to share your details here: https://t.co/beaaDm0muc and we'll reach out to you. (2/2) ^GK","345688","Sun Oct 08 02:01:16 +0000 2017"
"448272","@AmazonHelp Oui. 7 jours en retard sur la livraison, on vient de l’annuler ma commande et je suis Incapble de parler à un seul responsable alors qu’on me le promet depuis samedi dernier","@221195 Vraiment désolé pour cela. Je vous prie de compléter ce formulaire https://t.co/HtUowg2UGX afin que je puisse vérifier ce qu'il en est. ^KD","448273","Thu Nov 30 20:07:03 +0000 2017"
"278996","@AmazonHelp redonnez moi l'adresse SVP peut-être que je me suis trompée! entre fax, mail et téléphone...
je veux juste tout annuler, c'est un enfer!","@182541 Le N° de Fax ainsi que l'adresse postale vous ont été communiqués dans l'email qui vous a été envoyé par notre service. ^SA","278995","Fri Oct 06 09:18:37 +0000 2017"
"1033232","@115850 trying to call the customer  support without  any luck.  What's the best way to reach you fast?","@364455 us through a phone call, you may use 'chat' as a medium to contact us quickly. 2/2 ^RS","1033232","Mon Oct 23 05:35:16 +0000 2017"
"1366862","@AmazonHelp Vivo en Puerto Rico, zona afectada por el huracan Maria y me llegaron baterias para mi familia. Es un logro! Gracias","@438197 Con mucho gusto, Marielita. Espero que les sea de mucha utilidad. ¡Un abrazo! ❤️ ^JQ","1366863","Wed Oct 18 23:20:42 +0000 2017"
"2829521","@AmazonHelp @116928 @137605 adjunto las opiniones  que son 200 negativas y ni una positiva #correoexpress https://t.co/bfeOB6npjW","@787946 Hola, Jos. Sentimos mucho la experiencia que has tenido. ¿Podrías indicarnos si el paquete presenta algún daño? ^DB","2829526","Mon Nov 27 12:10:24 +0000 2017"
"1006554","So @115830 sent me the wrong gel nail colour. a24 not A05 so I’m not a happy bunny today.","@350784 Sorry to hear this. Have you checked replacement options here: https://t.co/BjuXE6veDS ^PK","1006554","Sat Oct 14 13:27:28 +0000 2017"
"380701","@115830 I received a amazon.fr gift card but need the balance on my https://t.co/BDVJqZF8Wf account. How can I do this?","@206302 Amazon.fr gift cards can only be used on Amazon.fr and are not transferable. ^PK","380701","Mon Oct 09 09:02:32 +0000 2017"
"685698","@AmazonHelp Hi...

I'm a devoted Amazon customer since 2006. Have multiple CCs from you guys and now my account is being locked due to a recent transaction.

This is ridiculous!","@283683 Hi, sorry to hear that. Can I ask which Amazon site your account is attached to (.com / .co.uk / etc)?^TI","685698","Thu Nov 23 13:08:50 +0000 2017"
"1259697","@115850 order No- 404-7367730-9567547
Ordered iPhone SE, phone was defective.Needed it on urgent basis. Bought one at a price lower.refund","@415149 here: https://t.co/oqd5UFlsja Also, please don’t provide your account details as we consider them to be 2/3 ^SB","1259697","Thu Oct 26 09:06:44 +0000 2017"
"2636940","@AmazonHelp hey I've contacted customer service three times in the last week and been promised I'd be helped by your advance team every time, yet I just keep getting my password reset and have never been contacted. What's up with that.","@560050 I'm sorry for the trouble with your account. We're here to help! Without sharing any account or personal details, could you tell us more about the situation? ^MB","2636940","Fri Nov 17 19:55:49 +0000 2017"
"314390","@AmazonHelp Plz return my money @115850 fraud. U cheated with me plz return my money.","@144968 The resolution provided in the email is the best we could offer. Further, we won't be able to provide any insight or action on this matter. ^PS","314389","Sat Nov 25 06:50:43 +0000 2017"
"180924","@AmazonHelp Preordered #FIFA18. Order wasn't delivered . Ordered it again and it got delivered before the pre order was even dispatched! https://t.co/QjLUzAfYeo","@158499 Sorry about that. Kindly get in touch with us here: https://t.co/O0S9aCHbo1 and we’ll be glad to help you. ^NS","180925","Wed Oct 04 12:39:50 +0000 2017"
"1544509","@115850 @115821 https://t.co/hNDDbomp4r","@478409 Oops! That's quite a delay. Sorry for the delay with the refund. The refund is usually processed within 5-10 days after (1/2) ^KA","1544509","Sat Nov 04 05:05:34 +0000 2017"
"111880","@AmazonHelp We've had a Vendor Express support case open since the end of AUGUST with no resolution in sight.  Any chance you can help?","@140844 We're not able to view your case from Twitter but we'd like to help. Can you tell us what information/options you've been provided from support? ^KH","111880","Thu Nov 23 20:02:23 +0000 2017"
"1467684","@AmazonHelp Nouvelle date de livraison estimée : 3 nov. - 6 nov. 
Je paye le Prime pour quoi ? Vous trouvez ça normal de pas recevoir le colus à temps ?","@460676 Je vous invite contacter notre SAV afin de faire remonter l'incident : https://t.co/qzuu0dgDXz ^MH","1467685","Thu Nov 02 23:19:39 +0000 2017"
"2814536","@AmazonHelp USPS","@784684 Thank you for clarifying! Let's try these tips here: https://t.co/dteG3Z4LzO ^DW","2814535","Mon Nov 27 22:57:45 +0000 2017"
"654282","@AmazonHelp @115817 have been giving me the runaround for over 3 hours. No one has called me to say anything or attempt to see if i can pick it up  i have missed several appointments to receive this item","@272554 I'm sorry you haven't received your package yet. Please contact us directly via phone or chat so we can explore options here: https://t.co/hApLpMlfHN ^JF","654283","Wed Nov 22 22:15:04 +0000 2017"
"440230","@AmazonHelp I did not get any fruitful or concluding reply yet, just wanted 2 know d expected tenure to close ds issue... @12934 @1840","@140964 check and reply to the email for further assistance.  2/2 ^SB","440232","Wed Oct 25 07:32:48 +0000 2017"
"281368","@115850 hey my tracking id is  219135358485 it is supposed to be delivered today can u pls lemme know the time at which it wil b delivered","@183038 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​(2/2) ^RD","281368","Fri Oct 06 09:15:18 +0000 2017"
"2616452","@AmazonHelp Hi, expecting a package today. Have received an email saying it may be delayed a day or 2 but site tells me it may arrive by 9pm tonight at the latest. Not sure when to expect it?","@739533 Hi, sorry for the confusion with your order. As the email and tracking information are conflicting, we would like to check this further for you. Can you please contact us directly:  https://t.co/JzP7hlA23B? ^BZ","2616452","Fri Nov 17 14:16:34 +0000 2017"
"2697980","It’s been like this for days but is due tomorrow please can someone help? @AmazonHelp https://t.co/dnlfR02IWx","@692193 Hi! it is not uncommon for orders to be dispatched and arrive on the same day. We strive to deliver parcels by the time specified in the email sent, please keep us posted if it does not arrive by 21:00, tomorrow. ^CH","2697980","Sun Nov 19 19:26:09 +0000 2017"
"2261677","@AmazonHelp I can not understand you over Twitter. Please contact me for better understanding. Kindly contact me @91480","@650569 Please don't provide your details, as we consider them to be personal information. Our page is visible to the public. ^GK","2261676","Fri Oct 20 05:37:58 +0000 2017"
"1387234","@115850 Is this what value of your services. Really too much embrassing from me . You just take your piecemeal gift card I don't it.","@442781 Sorry for any ordeal, Shweta. Could you let us know what went wrong? We'd like to look into it. ^HD","1387236","Mon Oct 16 15:37:13 +0000 2017"
"2840245","@AmazonHelp that is the whole point. when item is limited in supply why to limit minimum order quantity to 2 and get it out of stock asap.. why not reduce that number to 1 and make it available for longer duration. what a lame excuse @115850","@790381 I understand your concern about the quantity limit. I'll be sure to share your comments with our internal teams for review and to improve our services. ^SV","2840244","Mon Nov 27 17:28:43 +0000 2017"
"333202","@AmazonHelp But it should be not more than mrp.actual price of mi a1 is 14999.","@177543 We constantly receive updated information from our suppliers and our prices are set by the sellers. (2/2) ^AS","258865","Sat Oct 07 17:20:29 +0000 2017"
"2397086","@115830 2.5 months and still no delivery, 5+ attempts to cancel. Please. My cats will be geriatric before their activity centre arrives.","@689918 Hi Lucy, Sorry to hear your cats activity center has not yet arrived. You can check the tracking here: https://t.co/aaDyEz1VgE. We want to help you, so please let us know if the tracking shows it as dispatched ^BZ","2397086","Tue Nov 14 12:38:39 +0000 2017"
"2023082","@AmazonHelp Once You Receive..? I did't Send by Postal Mail. Its a Digital Form...Hope You could Get it Instantly!By the Way What is ^SQ, ^NR and ^SV ?","@367525 will get back to you with an update. Further, those are our Twitter signatures. (2/2)^SQ","2023081","Wed Oct 18 21:45:27 +0000 2017"
"128136","Ya me compré unas cosas en @116875 ahora a esperar mi estabilizador yeiii y mis carcazas que rompí de Go Pro 😂","@144783 ¡Hola Katy! Que emoción que hayas aprovechado las ofertas que tiene Amazon esta semana para tí. ¿Piensas comprar algo más? 🤔 ^DQ","128136","Fri Nov 24 04:24:56 +0000 2017"
"559854","I figured out why my HDMI cable wasn't working. Yo @AmazonHelp your HDMI cables aren't the best... lol https://t.co/5ReJNUjLkh","@250916 Oh my goodness! Yeah, that'll do it. So sorry about that! If you purchased it within the last 30 days, you're more than welcome to send this back for a refund. Those options are here:  https://t.co/ZBDcjIcqTy. ^BL","559854","Sat Dec 02 22:14:16 +0000 2017"
"167932","@AmazonHelp Attendre
Mais comme j'ai demandé à annuler la commande j'ai une demande de rmbt pour le colis 1 et je dois refuser la livraison pour le colis 2.
Si ils arrivent mardi, je ne renverrai que le smartphone dont j'ai vraiment besoin rapidement.
#jevousaimeqdmême","@155066 D'accord. N'hésitez pas à nous tenir au courant de la suite des évènements.
^MD","167931","Fri Nov 24 21:09:17 +0000 2017"
"474241","@118276 I have bought tickets to see Ed next year in new castle and now can't get back on to amazon to track them they have took the money out my moms account and amazon can't help without tracking number has anyone had this problem or has my mom been scammed ☹️","@227880 Hi Naomi, was the order placed on another Amazon account other than your own? If not did you log into our Tickets website to check your order history? ^KI","474242","Fri Dec 01 09:32:59 +0000 2017"
"2606135",".@AmazonHelp Is there any way to put a preference on file on which shipping carriers to avoid at all costs? Like lets say @127917 ?","@737330 We'd like to help! Do you need assistance with a current order? ^CO","2606135","Mon Oct 30 20:54:12 +0000 2017"
"1159035","@392654 @116316 Ich löse mal auf: Wäscheständer, aufhängen, Wäschetrockner. Ganz klar: die deutsche Umlaute sind schuld 😉","@428808 Rätselheld! Danke 😃 ^SM","1159034","Mon Oct 16 12:00:27 +0000 2017"
"1879153","@AmazonHelp Yes, thank you very much. 
I submited a formal complaint about hermes and your colleague was very helpfull","@491062 Hi, thanks for confirming the actions. Please get in touch if you've any further issues. ^TS","1598980","Wed Oct 18 11:35:17 +0000 2017"
"2226549","@AmazonHelp @120533 Ok, finalement TNT est passé mais j’étais pas là et ils ont pas laissé d’avis de passage 😭😭","@387676 Je suis désolé pour cet incident, avez-vous contacté notre SAV dans ce sens ? ^AR","2226550","Fri Nov 10 09:56:35 +0000 2017"
"21434","@115850 Where is the result for iphone 8 quiz?","@165804 Winners were announced and you can find the results here: https://t.co/MGupOOYvHT. ^OS","21428","Tue Oct 31 15:11:33 +0000 2017"
"2562160","obrigado @117086 por permitir-me completar minhas coleções sem pagar o olho da cara","@727126 Olá! Parece que você conseguiu aproveitar as nossas promoções, não é? 😍 Me diga, o que você comprou? ^CR","2562160","Sun Nov 26 20:36:44 +0000 2017"
"16780","@AmazonHelp No..!!","@119700 Request you to check for our response using this link: https://t.co/DTSNmGldJf ^SK","16781","Tue Oct 24 11:48:25 +0000 2017"
"2897614","Hello @115821 Any problems with #intelcom? Delivery expected 26Nov, we are now the 28Nov, I tried to contact them no answer on the phone or by mail... My prime membership does not worth it's price now...","@802835 I apologize for the delivery trouble, Eric! We'd like to take a closer look into the delay with you via phone or chat. Please reach us directly here: https://t.co/Q7Ftz6nj80 ^CS","2897614","Tue Nov 28 16:54:51 +0000 2017"
"2698860","@AmazonHelp was promised today 19/11 b4 8pm and Ive waited all day for nothing!! Not first time prime has failed 2 arrive on promised date and yet the first email Ive received since this phone call is 2 tell me my prime membership will not be renewed, not sorry or any offer of compensation","@758272 Were you given a reason for the delay or a new delivery date? We'd like to help! ^ZW","2698859","Sun Nov 19 20:30:23 +0000 2017"
"224226","@AmazonHelp no calls ?","@169577 We've sent you a correspondence to your registered email address. Kindly check and revert for any further concerns. ^EM","224242","Thu Oct 05 04:07:32 +0000 2017"
"1740770","@115830 And you don't have a dedicated PC application...
Why has your Prime Video division let things fall so far behind??","@525208 We're always looking for ways to improve! You can forward any feedback to us here, via email: https://t.co/JzP7hlA23B ^AG","1740771","Sat Oct 28 23:33:30 +0000 2017"
"957592","@AmazonHelp Manufacturer is AmazonBasics. Product - AmazonBasics 4.0 Amp Dual USB Car Charger. Pls suggest whom to contact since it is Amazon product","@347207 I understand your concern, Karthik. Please connect with our support team here: https://t.co/TdDksLo6Mf. We'll check this. ^HD","957589","Mon Oct 23 18:58:14 +0000 2017"
"299635","@115850 @115851 Is this amazon? Received a used phone. Cust care says we cant do anything. I was a huge fan. Pathetic. @118702 rocks. https://t.co/DQpkdqRhiC","@187423 Sorry to know about the issue with your order. Kindly fill in your details here: https://t.co/GIJyeY99fq, I'll look into it. ^NR","299635","Fri Oct 06 19:36:35 +0000 2017"
"509347","@AmazonHelp Merci. Je vais donc attendre la réception de mon colis...","@237012 Nous restons à votre disposition en cas de besoin.","509346","Sat Dec 02 08:43:59 +0000 2017"
"2682207","@AmazonHelp Now not expected until the 2nd of November. I ordered last Thursday with assurance it would arrive in time for Halloween","@754527 I'm sorry your order hasn't arrived. Is there a reason listed for the delay on your tracking information? ^DD","2682206","Tue Oct 31 16:26:28 +0000 2017"
"2747103","@AmazonHelp Was yesterday. Now finally says our for delivery at 4:11. I doubt it will come","@761543 I understand your frustration, Floyd. Please let us know if it does not arrive today, we want to ensure you get it. ^GM","2747105","Mon Nov 20 22:49:44 +0000 2017"
"629528","@115821 @118702 @4030 @133462 
My order is out of delivery today but did not delivered till now. Delivery agent's of Amazon contact no. was switch off from morning to evening, lastly Amazon reply me he could not contact with me so delivery should not be done today.","@269134 I'm sorry you've not received your order yet. Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll surely help you out with your concern. ^HS","629528","Wed Nov 22 15:18:48 +0000 2017"
"581894","@AmazonHelp Same problem on website unable to find invoice section in yours orders part pls give information in detail","@257150 That's strange, you should be able to print invoice from the above instructions. If you are facing any concerns, kindly connect with us here: https://t.co/rS49hgaADF and we'll assist you accordingly. ^VH","581893","Sun Dec 03 13:09:29 +0000 2017"
"1768924","Thanks Amazon Prime got charging me £7.99 for a service I’ve never signed up to or used in my life 😂.","@531830 So sorry for the unexpected charge! You can cancel your membership as mentioned here: https://t.co/h3LloN778W ^BG","1768924","Tue Nov 07 22:46:31 +0000 2017"
"2028541","Ayo @217158 look what finally arrived! Yes the corners are bent so thank @115821 https://t.co/tpmci6UbE5","@350731 I'm sorry your book arrived like this. See your available return/replacement options here: https://t.co/NO8LmoVI7z ^CL","2028541","Wed Oct 18 21:30:19 +0000 2017"
"592196","@AmazonHelp Great, thanks. I just purchased 2 to monitor my newborn's crib and playroom.","@260147 That's great! Please let us know if there's anything else that we can assist you with.  ^FJ","592197","Thu Nov 30 05:55:30 +0000 2017"
"682572","@AmazonHelp I tried all the mediums. None of your team member is able to help me.","@282895 I'm sorry that your issue has not been resolved yet. Our team is working on it and will get back to you soon. ^RI","682573","Sat Oct 21 12:09:52 +0000 2017"
"2025254","@AmazonHelp I wanted to but it says you have to contact the 3rd party and I don’t even have their name now. It says account is deleted. I will try and call amazon again tomorrow though. It would be nice to get a refund for something I haven’t received lol","@598924 If the seller's account has been removed from our website, you're welcome to file an A-to-z Claim without reaching out to them. ^ST","2025253","Sun Oct 29 03:14:05 +0000 2017"
"2781883","@AmazonHelp La date est 21 au 23, et le colis n’est toujours pas expédié, il aurait dû être envoyé hier","@776881 Avez-vous signalé cela à notre service client je vous prie? ^BR","2781884","Tue Nov 21 17:09:59 +0000 2017"
"1290388","@117795 do y'all recycle/reuse these insulated bags and ice packs? I hate throwing them away seems wasteful.","@421767 1/2 Please check with your local recycling program for whether they accept these types of plastics.","1290388","Thu Oct 26 20:11:56 +0000 2017"
"2318950","@AmazonHelp how can i cancel/delete my amazon account because it’s taking unnecessary money from my card every month","@672190 Very sorry to hear this. You can contact us directly to close an account, but we'd like to help with the charges. Without posting personal info, how much were you charged? ^PK","2318950","Mon Nov 13 11:52:23 +0000 2017"
"197686","@AmazonHelp Thank you!","@162495 You're welcome! Please let us know if you need anything else! ^TR","197687","Wed Oct 04 14:16:13 +0000 2017"
"2910347","@AmazonHelp Ca marche. Bonne soiree","@805702 Merci à vous :) Très bonne soirée également ! ^MH","2910346","Wed Nov 29 23:14:31 +0000 2017"
"1490786","Just now received #echodot from @115850 ...super exicted to command #Alexa 😎 https://t.co/6za4wpf5cT","@466212 Glad to hear that you have received your Echo. So, what would be the first command? ;) #AskAlexa ^AR","1490786","Fri Nov 03 09:14:41 +0000 2017"
"396910","@AmazonHelp Had a call with ur customer care rep. He mentioned that he can't help further as the delivery agent marked it as ""delivered"".","@210014 Apologies. We'd like to check this. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. ^BV","396908","Tue Oct 17 16:04:29 +0000 2017"
"565854","@AmazonHelp Hey Amazon Canada, Four of my packages have not arrived (ETA was Nov 27) and tracking hasn’t been updated. There isn’t an option online to show that packages have not arrived.","@252631 I'm sorry you haven't received your orders, Jenn! That's certainly not what we want for our customers. When you have a moment, please reach out to us via phone or chat here: https://t.co/Q7Ftz6nj80​ so a member of our team can look into your options. ^NS","565854","Sun Dec 03 00:28:21 +0000 2017"
"2792007","Another birthday year where @115830 fucks up your day and mood! Worst delivery men out there. Not impressed with paying for prime anymore","@779218 Oh no! Did we miss an expected delivery date? If we have please let us know what the date was as listed here:  https://t.co/aaDyEz1VgE","2792007","Tue Nov 21 20:24:05 +0000 2017"
"1227265","@AmazonHelp thanks so much for your reply...appreciate it!!","@407900 We're always happy to help! ^BN","1227264","Wed Oct 25 19:59:04 +0000 2017"
"2987261","@115850 
What about the ONEPLUS 5T quiz results?","@139821 The results for the quiz will be published by the end of the day on our page. Stay tuned! ^HR","2987261","Thu Nov 30 07:40:56 +0000 2017"
"365998","@AmazonHelp @146917 needful has been done. Await a call.","@202712 If the details are shared, our team will reach out to you soon. Appreciate your understanding. ^HD","365997","Mon Oct 09 01:55:27 +0000 2017"
"145702","This new amazon courier is a GOOD BOY
@149050 @8594 https://t.co/VlEV4CwNWU","@149049 Courier of the year right there! Adorable! ^GS","145702","Fri Nov 24 14:06:44 +0000 2017"
